E_keV,reaction,place_class,net_cph,sigma_cph,signif,found,origin
511.0,e⁺e⁻-аннигиляция (π⁺→μ⁺→e⁺; рождение пар; ¹¹C/¹³N/⁶²Cu),везде; на 11 км на порядки сильнее; чем у земли | A,2871.712261289187,94.76304243348481,30.30413743105465,1,gamma/primary/World 58.1%; gamma/annihil/Pax 25.4%; gamma/annihil/Skin 6.7%
512.49,⁸¹Br(n;γ),LaBr₃ | B,2965.2850675982722,92.91519436278499,31.913887582480783,1,gamma/primary/World 58.0%; gamma/annihil/Pax 25.3%; gamma/annihil/Skin 6.6%
512.65,³¹P(n;γ),кости | D,2997.0150517343714,92.86467555032046,32.27292868869588,1,gamma/primary/World 58.1%; gamma/annihil/Pax 25.5%; gamma/annihil/Skin 6.7%
517.07,³⁵Cl(n;γ),ПВХ-проводка; соль тела | B,14.447371131802523,32.53195590589177,0.4440978333302733,0,
519.66,⁴⁰Ca(n;γ),скелет пассажиров | C,-3.421589405452341,62.5795926085084,-0.05467580185217021,0,
558.32,¹¹³Cd(n;γ),кадмированный крепёж | B; если Cd есть,-12.053408513576944,26.879283574374355,-0.44842744711649185,0,
564.05,⁵²Cr(n;γ),нержавеющая сталь | C,-42.696285698440505,28.943796366277702,-1.4751446271293482,0,
578.6,мюонный X-ray Cl,ПВХ | D,-75.24199888943707,27.003996855510856,-2.786328234743592,0,
583.19,²⁰⁸Tl (Th-232),торированные сплавы | D,45.09796118870344,26.50481435166616,1.7015007383316558,0,
585.0,²⁴Mg(n;γ),Mg в сплавах 2024/7075 | C,-135.66597671949066,29.868064645940485,-4.542175006237965,0,
608.77,⁶³Cu(n;γ),проводка | D,40.38969810060357,23.898150903443568,1.6900762851398548,0,
609.32,²¹⁴Bi (радон; T½=19;71 мин),должно отсутствовать | D — диагностический признак,38.06881614049492,23.94272760715136,1.589994956511316,0,
636.66,³¹P(n;γ),кости | D,56.84176072160207,24.11082953938911,2.357519911487967,0,
651.09,⁶⁹Ga(n;γ),GAGG | C,-0.5695467827097378,30.881533061305205,-0.018442956882324738,0,
669.72,⁶³Cu(n;n′),проводка; шины | C,25.936435175449397,25.691732179243388,1.009524581468419,0,
690.94,⁶⁹Ga(n;γ),GAGG | B,-31.358608822058002,27.062736149482006,-1.1587375588649864,0,
712.69,мюонный X-ray K,люди | D,48.666565182447634,21.949406141946056,2.2172155760261862,0,
770.3,³⁹K(n;γ),люди; багаж | B,-6.891730360049236,20.40496317504181,-0.3377477479831381,0,
782.7,мюонный X-ray Ca,скелет | D,40.95356325999864,23.08445034947907,1.7740757366970537,0,
784.15,мюонный X-ray Ca,скелет | D,44.63851777649637,23.360985265441577,1.9108148594456382,0,
786.3,³⁵Cl(n;γ),ПВХ; тело | B,46.94570475229612,24.106868719540653,1.9473995274318918,0,
788.43,³⁵Cl(n;γ),ПВХ; тело | B,32.829603777071036,22.475244996968673,1.4607005966564055,0,
788.7,¹³⁸La (собств. активность),LaBr₃ | B (только LaBr₃),3.74399381694087,22.371836306059308,0.1673529953339962,0,
840.99,³²S(n;γ),тело; резина | C,-50.317650423932896,22.206707756496797,-2.265876192710824,0,
843.76,²⁷Al(n;n′) σ 100 мб @2 МэВ и ²⁷Mg-распад (71;8 %) и μ⁻-захват на Al,обшивка | A,47.127570634108665,20.295811301143953,2.3220343318550842,0,
846.78,⁵⁶Fe(n;n′) σ 528 мб @2 МэВ; пик 1999 мб @1;38 МэВ; и ⁵⁶Mn-распад (98;85 %),сталь; крепёж; двигатели | A,-54.36667232014486,20.97567590710069,-2.5918913202573197,0,
855.69,⁶⁴Zn(n;γ),сплав 7075 | D,77.93665439022921,21.39390681596684,3.6429369848457513,0,
869.21,²³Na(n;γ),тело; NaI | C,76.17705636065412,19.166370444273447,3.9745165409455185,0,
870.68,¹⁶O(n;γ),воздух; вода; люди | D,37.791791806199896,18.909271365455044,1.998585301136507,0,
874.39,²³Na(n;γ),тело; NaI | D,-62.550146279057486,17.33043653212639,-3.609265477133528,0,
877.98,⁵⁸Ni(n;γ),сталь | D,-60.97038950394637,19.995724452719585,-3.049171319004343,0,
911.2,²²⁸Ac (Th-232),торированные сплавы | D,86.72171089952307,19.017742249998975,4.56004239407166,1,gamma/primary/World 48.6%; neutron/primary/World 27.8%; e+-/conv/Pax 5.4%
928.63,⁵¹Ti распад,активация Ti | D,-16.897220481738103,18.416164997984385,-0.9175211279648869,0,
944.17,¹⁵⁷Gd(n;γ),GAGG | B,8.097277093424701,17.567701830661026,0.4609184042099616,0,
962.1,¹⁵⁷Gd(n;γ) / ⁶³Cu(n;n′) 962;15,GAGG / проводка — наложение | B,-16.0762976910701,15.588017694155209,-1.0313240597037538,0,
983.53,⁴⁸Ti(n;n′),титановые узлы | B,14.695731222807222,18.469479404617243,0.7956765267099727,0,
1014.52,²⁷Al(n;n′) σ 234 мб @2 МэВ и ²⁷Mg-распад (28;2 %),обшивка | A,22.166886161968733,16.294853798537606,1.3603611567204192,0,
1039.2,⁶⁶Cu распад,активация Cu | D,20.023086629155056,17.858565255960546,1.1212035425114608,0,
1065.14,¹⁵⁵Gd(n;γ),GAGG | C,25.262276401461975,17.47348607900655,1.4457490787607195,0,
1071.22,³¹P(n;γ),кости | D,-114.6052022012346,15.360862850349056,-7.460857070189279,0,
1087.75,¹⁶O(n;γ),вода; люди | D,-46.40621539879828,16.73881588893488,-2.7723714572591067,0,
1107.61,¹⁵⁷Gd(n;γ),GAGG | C,-52.23857241851507,17.147359785095063,-3.0464498950982657,0,
1115.53,⁶⁵Ni распад,активация Ni | D,-33.26619722071696,17.07590374463809,-1.9481368434840642,0,
1120.29,²¹⁴Bi (радон),должно отсутствовать | D,19.893255733264617,15.909222202398963,1.2504228981266539,0,
1158.89,³⁹K(n;γ),люди | D,-7.168295118240183,14.953748646368828,-0.4793644247846066,0,
1158.99,¹⁵⁵Gd(n;γ),GAGG | C,-13.76024123512963,17.05253404859468,-0.8069323418981021,0,
1164.87,³⁵Cl(n;γ),ПВХ-изоляция; соль тела | B,60.30245103394038,16.071919968486974,3.752037787157878,0,
1185.99,¹⁵⁷Gd(n;γ),GAGG | C,-14.80177907040421,15.128349015548116,-0.9784133784322219,0,
1230.79,¹⁵⁵Gd(n;γ),GAGG | C,53.96749097179641,15.991007189252125,3.374865030894929,0,
1249.62,¹¹⁸Sn(n;γ),припои | D,16.3840213391949,16.333439505834384,1.0030968268099592,0,
1253.06,мюонные X-ray Fe (2p–1s),сталь; двигатели | C,9.670984494192307,16.813319935075068,0.575197791485381,0,
1257.19,мюонные X-ray Fe (2p–1s),сталь; двигатели | C,-94.19993118581482,14.98749764538069,-6.285234094088299,0,
1261.77,¹²C(n;γ),топливо; композит; люди | D,17.173883852872713,14.398858184234856,1.1927253976066103,0,
1273.35,²⁸Si(n;γ),электроника; стекло | D,-10.479855875725814,14.566803807576216,-0.719434133538287,0,
1274.54,²²Na распад,долгоживущая активация Al/Mg | D,10.2370935346464,14.745828825369784,0.6942365638365318,0,
1293.64,⁴¹Ar распад,воздух салона — подавлен вентиляцией | D,65.08422603828222,16.450883730354093,3.9562753652068596,0,
1326.01,⁶³Cu(n;n′),проводка | D,28.823889203830632,16.607137314684124,1.7356326173292003,0,
1368.63,²⁴Na распад (99;99 %) и ²⁴Mg(n;n′) 1368;67,Al-сплавы; активация | B,-20.22843031615889,15.366137309996743,-1.316429100434947,0,
1381.74,⁴⁸Ti(n;γ),титановые узлы; двигатели | B,-19.00790349975707,11.5963221990074,-1.6391320604548287,0,
1408.9,⁴⁹Ca распад,— | D,19.355840820241696,15.378456354277938,1.2586335308522263,0,
1434.06,⁵²V-распад (100 %) и ⁵²Cr(n;n′) σ 1003 мб @2 МэВ,нержавеющая сталь | B,-65.99492394540857,16.459686793858037,-4.009488441179495,0,
1434.09,⁵²V-распад (100 %) и ⁵²Cr(n;n′) σ 1003 мб @2 МэВ,нержавеющая сталь | B,-65.99492394540832,16.459686793858037,-4.009488441179479,0,
1435.8,¹³⁸La (собств. активность),LaBr₃ | A (только LaBr₃),10.612138309945795,13.739767807815436,0.7723666410075295,0,
1454.21,⁵⁸Ni(n;n′) σ 578 мб @2 МэВ,жаропрочные сплавы | B,20.36647142253542,14.238857444516114,1.4303444993319505,0,
1460.82,⁴⁰K распад,пассажиры; багаж; стекло; керамика | A,78.34436001208927,14.118916751922487,5.548893118972572,1,gamma/RadioactiveDecay/Pax 85.7%; neutron/primary/World 5.0%; e+-/conv/Skin 4.0%
1460.85,⁴⁰Ar(n;n′) — наложение на ⁴⁰K!,воздух салона | B; ловушка,78.34436001208928,14.118916751922487,5.548893118972573,1,gamma/RadioactiveDecay/Pax 85.7%; neutron/primary/World 5.0%; e+-/conv/Skin 4.0%
1481.84,⁶⁵Ni распад,активация Ni | D,-90.96728634374128,14.370388378534479,-6.330189828385022,0,
1585.94,⁴⁸Ti(n;γ),титан | C,28.883389275586055,15.47563851627547,1.8663778715954031,0,
1612.79,⁵⁶Fe(n;γ),сталь | C,36.41207644647796,12.981942021590616,2.8048250705418387,0,
1618.97,³⁹K(n;γ),люди | D,6.368246579618706,13.225285501404986,0.4815205372271303,0,
1622.88,²⁷Al(n;γ),обшивка | C,-2.049500958773387,14.635887869179102,-0.14003256769200292,0,
1635.2,¹⁴N(n;n′) (3948;1→2312;8); σ(MT52) 100 мб @6;75 МэВ,воздух; люди | B,26.340476920467026,13.344422820970607,1.9738940585030975,0,
1642.68,³⁸Cl распад,активация Cl | D,18.183058300550535,15.510885378129423,1.1722772657574347,0,
1725.29,⁵⁶Fe(n;γ),сталь | C,8.915950445896247,13.446011859068753,0.6630925615228298,0,
1764.49,²¹⁴Bi (радон),должно отсутствовать | D,14.39276378153462,13.889507318807977,1.0362328519777786,0,
1778.99,²⁸Al распад (100 %); T½ 2;245 мин,обшивка (n;γ на Al и (n;p) на Si) | A,14.329772225229005,13.560011871506875,1.0567669380393094,0,
1779.03,²⁸Si(n;n′); σ 579 мб @5 МэВ; пик 1032 мб @2;86 МэВ,стекло; электроника; наполнители | A (сливается с предыдущей),14.329772225229009,13.560011871506875,1.0567669380393097,0,
1810.73,⁵⁶Mn распад,активация Fe | C,-23.890012860873377,10.650769447340531,-2.24303164001345,0,
1884.82,¹⁴N(n;γ),воздух; люди | C,-40.20385304316869,12.53042820823246,-3.2084979359887207,0,
1942.67,⁴⁰Ca(n;γ),скелет пассажиров | B,5.392828766740335,10.057560688058466,0.5361964927682061,0,
1951.14,³⁵Cl(n;γ),ПВХ; тело | B,-15.939595544592391,10.247338142997117,-1.5554864416653684,0,
2001.31,⁴⁰Ca(n;γ),скелет | C,-0.5487029671880261,12.592335674458775,-0.04357435994189455,0,
2009.84,⁴⁰Ca(n;γ),скелет | C,13.223395127015865,11.995820666468624,1.102333512202181,0,
2073.79,³⁹K(n;γ),люди | D,10.824832709428945,11.22736475840313,0.964147236895202,0,
2085.1,⁵⁶Fe(n;n′) 2-й уровень,сталь | C,-0.1020800609716579,11.073676805545418,-0.00921826262082516,0,
2092.9,²⁸Si(n;γ),стекло; электроника | D,12.556998852560435,10.45240177330758,1.2013505723275382,0,
2113.09,⁵⁶Mn распад,активация Fe | D,-0.2150329799181896,11.614024039570753,-0.018514941865587622,0,
2167.4,³⁸Cl распад,активация Cl | D,-46.16260049384441,11.400655523155654,-4.049118087998048,0,
2184.42,¹⁶O(n;γ),вода | D,1.5929564922258157,11.352260448851462,0.14032064357605356,0,
2223.248,¹H(n;γ)²H,люди; топливо; багаж; пластик; вода — главный захватный источник | A (флагман),71.46840080005222,16.994935866139105,4.205276287181915,1,gamma/nCapture/Pax 68.0%; e+-/conv/Pax 5.9%; e+-/eIoni/Pax 5.9%
2312.59,¹⁴N(n;n′); σ(MT51) 19;7 мб @4;9 МэВ,воздух; люди | B,9.364014557652261,11.534791619205192,0.8118061311191238,0,
2320.8,⁵²Cr(n;γ),нержавейка | C,-41.63543506140182,11.834237238840613,-3.5182187259819373,0,
2379.66,³²S(n;γ),тело; резина | C,9.476037717113254,11.202939975822552,0.8458527616468369,0,
2517.81,²³Na(n;γ),тело; NaI | D,-1.2830293347810078,9.720707193906003,-0.13198929966590806,0,
2614.53,²⁰⁷Pb(n;γ) (0;06) и ²⁰⁸Tl 2614;51 (99;75 %),свинцовый экран прибора / Th-сплавы | C; двоякая природа,-9.868540686155946,10.994404599777571,-0.897596645329534,0,
2741.5,¹⁶O(n;n′) 8871;9→6129;89 и ¹⁶N-распад (0;82 %),воздух; вода; люди | C,-4.826142378905835,9.937941979426828,-0.4856279488144268,0,
2752.27,²³Na(n;γ),тело; NaI | D,-4.14674599183412,9.899638146714102,-0.41887854185968526,0,
2754.01,²⁴Na распад,активация Al | C,11.862596486600962,11.93329283107383,0.9940757052161849,0,
2828.17,²⁴Mg(n;γ),Mg в сплавах | D,12.0271436696437,11.15529313033732,1.078155771356231,0,
2930.67,³²S(n;γ),тело | D,-15.528924286504822,8.400883783989475,-1.8484869789652452,0,
3033.9,²⁷Al(n;γ),обшивка | C,-4.453557288817789,9.751269720178032,-0.45671562951460226,0,
3084.4,⁴⁹Ca распад,активация Ca | D,-19.710556006551826,11.972361874359883,-1.6463381422477823,0,
3103.37,³⁷S распад,активация Cl | D,2.3390364478830574,9.436704983158098,0.24786580189351992,0,
3220.59,³²S(n;γ),тело | D,-15.910263193151897,9.132423052659691,-1.7421732547221687,0,
3272.02,¹⁶O(n;γ),вода | D,-19.45949343864546,11.381680809926944,-1.7097205380837213,0,
3465.06,²⁷Al(n;γ),обшивка | C,0.0,inf,0.0,0,
3538.97,²⁸Si(n;γ),стекло; электроника | C,8.400007736544396,10.264492367242125,0.8183558851241387,0,
3587.46,²³Na(n;γ),тело; NaI | D,-67.97387146335808,8.348134563954693,-8.142402466396922,0,
3683.92,¹²C(n;γ) 34;56 и ¹³C* от ¹⁶O(n;α); σ(MT107) 506 мб @4;6 МэВ,топливо; композит; люди / кислород | C,0.0,inf,0.0,0,
3853.8,¹³C* от ¹⁶O(n;α),вода; воздух | C,-22.95652600939898,8.852144333552237,-2.593329383750215,0,
3899.89,³¹P(n;γ),кости | D,-9.932342564084863,7.453399825370337,-1.3325922125197887,0,
3916.84,²⁴Mg(n;γ),Mg в сплавах | D,0.0,inf,0.0,0,
3981.45,²³Na(n;γ),тело; NaI | D,11.744234247512487,9.251533699890828,1.2694364662640827,0,
4071.9,⁴⁹Ca распад,— | D,2.3432394762073723,8.084518229159666,0.28984280940274865,0,
4133.41,²⁷Al(n;γ),обшивка | C,11.630363755208489,10.753073590298062,1.0815850610100874,0,
4259.53,²⁷Al(n;γ),обшивка | C,3.5066887391496477,7.977825336853722,0.4395544639151762,0,
4438.9,¹²C(n;n′); σ 373 мб @8 МэВ; пик 460 мб @8;14 МэВ; доплеровски уширена до ~180 кэВ,топливо; композит; пластик; люди | A,-56.462074663121264,10.514383956881806,-5.3699840993695185,0,
4444.03,¹⁰B(n;γ),борсиликат | D,-0.2881233631139981,12.678687313961806,-0.022725015293713874,0,
4508.73,¹⁴N(n;γ),воздух; люди | C,-4.643719625121758,11.062111140506904,-0.4197860215052013,0,
4690.68,²⁷Al(n;γ),обшивка | C,0.0,inf,0.0,0,
4733.84,²⁷Al(n;γ),обшивка | C,-71.1325854142112,5.702026471719114,-12.474965833114648,0,
4842.69,¹³⁹La(n;γ),LaBr₃ | B,-5.70966917258045,5.493683284340045,-1.039315314891938,0,
4869.61,³²S(n;γ),тело | D,-0.24623476157364266,8.967386052499247,-0.027458922826793658,0,
4933.89,²⁸Si(n;γ),стекло; электроника | C,-90.35748792232864,7.531418909676586,-11.997405668968263,0,
4945.3,¹²C(n;γ) = Sₙ(¹³C),топливо; композит; люди | C,0.15346230020046026,8.470696390280713,0.018116845785730567,0,
5097.73,¹³⁹La(n;γ),LaBr₃ | B,3.268836581664914,9.17493760881357,0.35627888940899444,0,
5104.89,¹⁴N(n;n′) 5105;89→g.s.,воздух; люди | C,-14.172369250829199,10.41729545957513,-1.3604653247885532,0,
5269.16,¹⁴N(n;γ),воздух; люди | B,1.9510212316507425,9.260229957556955,0.2106882054325855,0,
5297.82,¹⁴N(n;γ),воздух; люди | B,-14.195819233046924,6.6357439191412215,-2.139295820638616,0,
5380.02,³⁹K(n;γ),люди | D,0.0,inf,0.0,0,
5420.57,³²S(n;γ),тело; резина | C,-4.799975053198056,7.535969041353107,-0.6369419814304604,0,
5533.4,¹⁴N(n;γ),воздух; люди | C,-5.9436339560646605,6.809236033212176,-0.8728782387737001,0,
5562.06,¹⁴N(n;γ),воздух; люди | C,0.0,inf,0.0,0,
5617.9,⁵²Cr(n;γ),нержавейка | C,0.0,inf,0.0,0,
5920.45,⁵⁶Fe(n;γ),сталь | C,4.7220457085188015,7.52193124967478,0.6277703892498306,0,
6018.53,⁵⁶Fe(n;γ),сталь | C,0.0,inf,0.0,0,
6110.84,³⁵Cl(n;γ),ПВХ; тело | B,0.0,inf,0.0,0,
6128.63,¹⁶O(n;n′); σ(MT52) 149 мб @8 МэВ; пик 362 мб @8;38 МэВ; и ¹⁶N-распад (67 %),воздух; вода; люди; топливо | A,0.0,inf,0.0,0,
6322.43,¹⁴N(n;γ),воздух | C,0.0,inf,0.0,0,
6379.8,²⁸Si(n;γ),стекло | D,0.0,inf,0.0,0,
6395.48,²³Na(n;γ),тело; NaI | C,-24.404410236601112,8.265038803729942,-2.9527278475193133,0,
6418.43,⁴⁸Ti(n;γ),титан | B,-21.61451571506695,9.06062476939629,-2.385543631392113,0,
6419.59,⁴⁰Ca(n;γ),скелет — наложение с Ti! | B,-18.298853020899863,8.404965619663967,-2.177147872929843,0,
6555.91,⁴⁸Ti(n;γ),титан | C,0.0,inf,0.0,0,
6600.63,⁶⁵Cu(n;γ),проводка | D,-17.123068372583766,5.903023761123332,-2.900728349656056,0,
6619.61,³⁵Cl(n;γ),ПВХ | C,-12.672784688330214,7.453399825370336,-1.7002690027702283,0,
6680.0,⁶⁵Cu(n;γ),проводка | D,0.0,inf,0.0,0,
6760.08,⁴⁸Ti(n;γ),титан | B,-72.10203783776316,8.623696897610852,-8.360919764902526,0,
6785.5,³¹P(n;γ),кости | D,-6.629883904230391,8.357033583762723,-0.7933298146739421,0,
6915.5,¹⁶O(n;n′) 6917;1→g.s.; σ(MT53) 59 мб @8 МэВ,воздух; вода | B,-5.493806456029244,7.483321470996151,-0.7341401110886567,0,
7069.2,⁶⁴Zn(n;γ),сплав 7075 | D,4.902905859069501,7.453397506935917,0.6578081813705761,0,
7111.95,⁶⁴Zn(n;γ),сплав 7075 | D,0.0,inf,0.0,0,
7115.15,¹⁶O(n;n′) 7116;85→g.s.; и ¹⁶N-распад (4;9 %),воздух; вода | B,0.0,inf,0.0,0,
7199.2,²⁸Si(n;γ),стекло | D,2.7416183651779846,7.133585049662023,0.38432546133418255,0,
7306.93,⁶³Cu(n;γ),проводка | C,0.0,inf,0.0,0,
7367.78,²⁰⁷Pb(n;γ) = Sₙ,свинцовый экран прибора | B; если экран есть,-11.052422770839442,5.903022575578561,-1.8723327971952035,0,
7374.49,⁵²Cr(n;γ),нержавейка | C,-15.378302606429276,7.295241857021027,-2.1079907846549344,0,
7413.97,³⁵Cl(n;γ),ПВХ; тело | B,0.0,inf,0.0,0,
7631.14,⁵⁶Fe(n;γ); дублет,сталь; крепёж; двигатели | A,-11.09420010714943,7.453398886448553,-1.488475295119442,0,
7637.4,⁶³Cu(n;γ),проводка | C,0.4660881068550431,8.669817885704779,0.05375984974535071,0,
7724.03,²⁷Al(n;γ) = Sₙ(²⁸Al),обшивка | B,0.0,inf,0.0,0,
7768.92,³⁹K(n;γ),люди | D,0.0,inf,0.0,0,
7790.33,³⁵Cl(n;γ),ПВХ; тело | B,0.0,inf,0.0,0,
7819.52,⁶⁰Ni(n;γ),сталь | C,-8.200370281041595,7.60826255193837,-1.0778243028629937,0,
7863.55,⁶⁴Zn(n;γ),сплав 7075 | D,0.0,inf,0.0,0,
7915.62,⁶³Cu(n;γ) = Sₙ,проводка; шины | B,-13.451913158708052,6.144491212135549,-2.189263959258357,0,
7938.46,⁵²Cr(n;γ) = Sₙ,нержавеющая сталь | B,-21.159099981053735,6.978414233629115,-3.032078531407267,0,
8120.57,⁵⁸Ni(n;γ),сталь | D,-8.471597686454926,6.8092352415505975,-1.2441335019181647,0,
8533.51,⁵⁸Ni(n;γ),сталь | B,-38.46101952003954,6.635739206208616,-5.796041454440245,0,
8869.3,¹⁶O(n;n′) 8871;9→g.s. (отн. 9;3),воздух; вода | D,5.2360638242522,9.706130869191835,0.5394594297993607,0,
8998.41,⁵⁸Ni(n;γ) = Sₙ(⁵⁹Ni),жаропрочные сплавы; двигатели | B,-6.903364557098836,5.611824695424251,-1.2301461524141473,0,
